Date,BTC,SPX
2023-05-30,28.522185994978866,13.461962676415757
2023-05-31,26.453703297594394,13.575751688049658
2023-06-01,25.90850146096787,13.831576170092138
2023-06-02,26.15024564152142,14.260914686907785
2023-06-05,28.268903091050696,14.290430385601663
2023-06-06,32.88432018455571,14.293228065228236
2023-06-07,33.35251506986014,13.415430002841045
2023-06-08,33.42914355297912,13.35420943332116
2023-06-09,33.429305802307304,12.25113053492828
2023-06-12,33.485830351320445,12.278898833976193
2023-06-13,33.432664358779334,12.345890299408712
2023-06-14,34.34896093128391,11.721662162204712
2023-06-15,34.83902911512921,11.767902084595484
2023-06-16,35.7139514689256,11.546561096416534
2023-06-20,38.704905061120265,10.790268176769983
2023-06-21,42.0151551446534,10.979853831870399
2023-06-22,41.95754068895429,10.826920747360381
2023-06-23,40.987125109768925,11.155828953966257
2023-06-26,41.241647672054796,11.239827348204589
2023-06-27,39.55976465166348,11.514374691668007
2023-06-28,39.874204471057936,11.515125752928789
2023-06-29,39.93927408053814,11.228797340768578
2023-06-30,39.46137025259301,11.203963287816185
2023-07-03,38.98685959079811,10.992120429358504
2023-07-05,35.82624958970146,10.993004010784842
2023-07-06,33.2473399661944,11.353718839000546
2023-07-07,31.53400394568847,10.74780704374386
2023-07-10,30.483503341404028,10.379308412406422
2023-07-11,30.479949193185153,10.280594201528311
2023-07-12,30.650843256681924,9.937006996724692
2023-07-13,31.795167842581456,10.060747377400247
2023-07-14,32.433795339925894,9.821180077200943
2023-07-17,31.682076459365092,9.60576512575523
2023-07-18,31.784976680354887,9.044890868494875
2023-07-19,31.461596844296903,8.963916333391984
2023-07-20,27.72605893492699,9.328174340740489
2023-07-21,21.961037776391937,9.206627229919818
2023-07-24,22.53348598220643,9.158976402196242
2023-07-25,22.55198042764376,9.160994180466432
2023-07-26,22.54969206322687,8.931365246324384
2023-07-27,22.136254415094143,9.13129657536532
2023-07-28,21.499588946747707,9.452290593107174
2023-07-31,21.111191117897825,8.890602388283448
2023-08-01,21.64789735329086,8.867094118185575
2023-08-02,21.449703434121254,9.748865487228299
2023-08-03,21.25373303868271,9.647018428091595
2023-08-04,21.163543832161302,9.747472570633663
2023-08-07,19.992078931202435,9.674932957325218
2023-08-08,20.88135739717669,9.688059117552722
2023-08-09,20.802054405775802,9.515883980656472
2023-08-10,20.694627326000873,9.516269354559446
2023-08-11,20.611137511869792,9.473645524892849
2023-08-14,14.256554343301604,8.9959404892709
2023-08-15,14.40572820195077,9.647335008477151
2023-08-16,15.037824263437797,9.870320543860503
